,Date,User,Tweet
2095,2021-11-09 22:43:53+00:00,Yogi_Scribe,"@JasonSCampbell They were.
Worse, actually.
Much worse.
@DennisPrager can eat a bag."
2096,2021-11-09 22:43:06+00:00,Krys_yogi,The only Aminu we know🥺🥰 https://t.co/CWfvmkCBkQ
2097,2021-11-09 22:42:20+00:00,bookworm_yogi,Get vaccinated. https://t.co/Xj1Y4d8Swd
2098,2021-11-09 22:40:52+00:00,Krys_yogi,@Auntyfeyi @Nke_chi_ Yet the cast of the show are standing with him? Ok https://t.co/DJnlpqe4Rs
2099,2021-11-09 22:39:28+00:00,kimbodep,@_yogi_Bear_61 Exactly! 🇺🇸🇺🇸🇺🇸
2100,2021-11-09 22:39:25+00:00,bookworm_yogi,"@GrammarParty @MonocleEd I hope all diagnoses are negative for cancer.  If not, and you need any help, reach out.  I have my own cancer journey you can pull from."
2101,2021-11-09 22:38:51+00:00,JKment,"@_yogi_Bear_61 They're masking, jabbing, denying entry and some people continue to comply.  Doubt they'd even wake up if they told them ""get on the train!"" 😪"
2102,2021-11-09 22:38:14+00:00,Quinntoriliz,@Krys_yogi Bikonu which party is lying?
2103,2021-11-09 22:37:54+00:00,kimbodep,@_yogi_Bear_61 Looks delicious!!!!
2104,2021-11-09 22:37:32+00:00,Yogi_OSL,That baby almost went to Narnia  https://t.co/xoEoEaQJHt
2105,2021-11-09 22:37:06+00:00,netamakerIndia,"Cattle smuggling, illegal slaughterhouses were hallmarks of previous govts: CM Yogi https://t.co/rgS3LNhtOt"
2106,2021-11-09 22:35:32+00:00,Potato6512,@_yogi_Bear_61 I know the feeling.
2107,2021-11-09 22:33:12+00:00,verbalcoffee,"If you don't set goals, you can't regret not
reaching them.
Yogi Berra https://t.co/FR1Lzg9Ej9"
2108,2021-11-09 22:33:12+00:00,jamesandmarytr1,"If you don't set goals, you can't regret not
reaching them.
Yogi Berra https://t.co/8Hy2zhw52z"
2109,2021-11-09 22:32:53+00:00,LoogieSpitter,just bought Yogi lil blue booties for winter that match his harness and leash 🥺🥺🥺🥺🥺🥺🥺
2110,2021-11-09 22:32:44+00:00,dizzanxietytho,@flower_boi Saw the name yogi and blocked him lmao.
2111,2021-11-09 22:32:34+00:00,gmkimchib,"@HotSpringMonkey @memo_jaramillo @0x__King @TheBearGangNFT NOOT NOOT Yogi

NOOT NOOT"
2112,2021-11-09 22:30:36+00:00,GravesPeabody,@_yogi_Bear_61 @Alphons04260271 We can indeed. 🇺🇲
2113,2021-11-09 22:28:29+00:00,SREESANTANU,UP CM Yogi Adityanath to Flag off Kanpur Metro Trial Run on Wednesday https://t.co/TvHAsiUrrR
2114,2021-11-09 22:28:21+00:00,SherSteenwyk,@_yogi_Bear_61 Agree 100%! Now to get the brainwashed people to wake up!
2115,2021-11-09 22:25:45+00:00,_JuniorCary,@SkyNews Yogi bear and bubu at it again
2116,2021-11-09 22:25:38+00:00,_yogi_Bear_61,@Dennis83014342 Have to leave room for dessert
2117,2021-11-09 22:25:05+00:00,ebethamy,"@_yogi_Bear_61 That's just one reason I love you, Santa!"
2118,2021-11-09 22:23:44+00:00,SlammaJamma1366,"@_yogi_Bear_61 Nah, there were too many witnesses.  LOL.  Just kidding.... Anything dropping on that part of the floor is gone forever."
2119,2021-11-09 22:23:18+00:00,bueti,"@BLSchmitt And I faintly also remember that Yogi Berra said: ""The future of Nord Stream 2 ain't what it used to be."""
2120,2021-11-09 22:23:13+00:00,_yogi_Bear_61,@peasler1 You could come work on my list for me 😁
2121,2021-11-09 22:22:48+00:00,Yogi_OSL,"“We work to live - not live to work.
Keep the priorities straight.” https://t.co/3RFj9iQBrf"
2122,2021-11-09 22:22:12+00:00,CR_US_Army_31L,@_yogi_Bear_61 Yummy 😋
2123,2021-11-09 22:20:24+00:00,AberrantOrion,@_yogi_Bear_61 @PatCarr12856 Put me in an order for about 5 of them sir and I'm gonna need some sour cream if its not too much to ask
2124,2021-11-09 22:20:09+00:00,Papahippo2000,@_yogi_Bear_61 Going to be doing that tonight too
2125,2021-11-09 22:18:37+00:00,MillisaAnn,@_yogi_Bear_61 I’m coming over
2126,2021-11-09 22:18:27+00:00,MillisaAnn,@_yogi_Bear_61 Yummy
2127,2021-11-09 22:18:21+00:00,ebethamy,@_yogi_Bear_61 You and your milk. My tummy just can't. Recent reminder to myself. But I'll dang sure eat the tacos and take the diet coke.
2128,2021-11-09 22:18:08+00:00,Alphons04260271,@_yogi_Bear_61 @_Roughneck_Rob True story
2129,2021-11-09 22:16:54+00:00,popeyung,@_yogi_Bear_61 Looks tasty
2130,2021-11-09 22:16:28+00:00,abigailkret,@bucephalus424 The PhD to Yogi pipeline is real ✌️
2131,2021-11-09 22:16:24+00:00,jokers0L,"@CuteBabyCatCoin With the opportunity to take part in this airdrop, I am very enthusiastic because this is an excellent project

@yogi_ahmad28 @ahmadiz72341307 @rezaadriyan6

CFU8Escy7ptr2N18UwhTrgf2NJfkKUWWLZ4rdMhbRQAy

#SOL #CuteBabyCat #Airdrop #SolanaAirdrop #Solana"
2132,2021-11-09 22:16:08+00:00,RobertBradleyJ2,@_yogi_Bear_61 Yummy
2133,2021-11-09 22:16:08+00:00,Dennis83014342,@_yogi_Bear_61 Only two ??
2134,2021-11-09 22:14:55+00:00,Yogi_saputra610,"@polkawarnft Believe this is a faithful project.The projector has a lot of attractive so hopefully the project will be better in the future and will be the best I love it🥰
@shasy281 
@DikaCz2 
@yogitod
#Metaverse #gamefi $PBR"
2135,2021-11-09 22:14:12+00:00,everycatband,Uncreative fawn cats in a Drumstep band named Yogi and the Great Highway
2136,2021-11-09 22:14:05+00:00,stchrisccek,"SCCC Turbo Tuesday - Power Pyramids followed by some stretching led by Yogi Gordon McInally. Cheers Gordon, enjoyed that.
https://t.co/FeoDrHUdAM"
2137,2021-11-09 22:13:28+00:00,Yogi_saputra610,"@polkawarnft Believe this is a faithful project.The projector has a lot of attractive so hopefully the project will be better in the future and will be the best I love it🥰
@shasy281 
@DikaCz2 
@yogitod
#GameFi #Metaverse #play2earn #NFTGaming #3DRPG"
2138,2021-11-09 22:13:28+00:00,_yogi_Bear_61,Taco Tuesday 😋 https://t.co/sLuGt2Lz7I
2139,2021-11-09 22:10:15+00:00,karma_kalsang,@Ipushpendra_IN Yes yes yes . Yogi PM India.   Make India is super power country.
2140,2021-11-09 22:06:24+00:00,strawberry_yogi,tokyo revengers fruits basket au where Mikey is akito and draken is kureno and shinichiro was the cat
2141,2021-11-09 22:06:10+00:00,diversetechgeek,"@rossmaywriter I saw the Yogi Bear film. Mostly recall Justin Timberlake actually pulling off Boo-Boo's voice. Also odd that Jellystone's not a national park in the film, or that the film doesn't use the classic Yogi Bear theme song (""Yogi Bear is smarter than the average bear..."")."
2142,2021-11-09 22:05:17+00:00,Reet_Sihota,"Yogi Admin, along with Minister incharge, is doing everything possible to protect the murders … #LakhimpurKheriViolence https://t.co/uD8P64wbio"
2143,2021-11-09 22:04:55+00:00,Reet_Sihota,"@HartoshSinghBal Yogi Admin, along with Minister incharge, is doing everything possible to protect the murders … #LakhimpurKheriViolence"
2144,2021-11-09 22:03:44+00:00,mccarty_ginger,"@_yogi_Bear_61 Lol, I never claimed to be “normal”"
2145,2021-11-09 22:02:57+00:00,photosbyTMcneil,"If you don't know where you are going,you'll end up someplace else. ~Yogi Berra"
2146,2021-11-09 22:02:46+00:00,_yogi_Bear_61,"@mccarty_ginger Me too, won't be normal for a month... well maybe I am just not normal 🤪🤣"
2147,2021-11-09 22:02:31+00:00,JoeKerr019,"@Yogi_DevaDas @CountingJack  dunno if ya guys seen this show. https://t.co/Gk7ElYplRj And then Gandalf was on a relationship with Colonius, Having Ramsay Bolton as a next door kid"
2148,2021-11-09 22:01:18+00:00,BryanSisson1,@OutbackTruckers Can't...wont...let me vote on the Blackbox TV awards...Yogi....help!!!
2149,2021-11-09 22:00:55+00:00,Anderson65Neil,"If you don't know where you are going, you might wind up someplace else. - Yogi Berra #quote #YogiBerraRIP https://t.co/VfNkRdMRnk"
2150,2021-11-09 22:00:43+00:00,GoldPeddler,@SkyNews That's Yogi. He just wants his damn picnic basket
2151,2021-11-09 22:00:37+00:00,JDjwhite54,@_yogi_Bear_61 I agree Yogi!  👍🇺🇸👍😎
2152,2021-11-09 21:59:40+00:00,Charles15704403,@mccarty_ginger @_yogi_Bear_61 It does sucketh!
2153,2021-11-09 21:58:54+00:00,_EL_Yogi,Banda this Friday for my bday 🎉🤙🏻
2154,2021-11-09 21:57:59+00:00,flower_boi,0% chance this fucker YOGI will get $$ from me again https://t.co/bjdne8giEy
2155,2021-11-09 21:57:22+00:00,jfranklin2678,"""It gets late early out here.""

Yogi Berra https://t.co/BbL51HJyA6"
2156,2021-11-09 21:57:15+00:00,mccarty_ginger,"@_yogi_Bear_61 This dang time change Yogi, has me all messed up"
2157,2021-11-09 21:55:05+00:00,_yogi_Bear_61,"If everyone just capitulates this time you will forever give up you freedom. No one ever said defeating tyranny was going to be easy, no it will be rather hard and very messy  but we are Americans and can handle it."
2158,2021-11-09 21:52:49+00:00,Michael19675916,@TrevorP1159 Ok amanda doing her tennis coach and a yogi was enough but your ass T I need a new bed or ill just burn my entire house down
2159,2021-11-09 21:52:35+00:00,kimbodep,@_yogi_Bear_61 They are!😆
2160,2021-11-09 21:50:05+00:00,Kentgram,@_yogi_Bear_61 Dang time change 🕰
2161,2021-11-09 21:47:00+00:00,abclairmont,@lindsayberra @MillerLite Love Yogi!
2162,2021-11-09 21:43:51+00:00,bueti,"As Yogi Berra said: ""It ain't over 'til the fat lady sang."" #NordStream2 https://t.co/6oHbGBbUWo"
2163,2021-11-09 21:42:23+00:00,butchandriley,"Its deja vu all over again*

*Yogi Berra https://t.co/Y6uPE1DfbU"
2164,2021-11-09 21:38:10+00:00,gameskhatam,@MogalAadil Waiting for Yogi to inaugurate
2165,2021-11-09 21:37:00+00:00,bernard516,"“When you come to a fork in the road, take it.” Yogi Berra #LifeLessons"
2166,2021-11-09 21:36:34+00:00,strawberry_yogi,I should draw uraume again i miss them
2167,2021-11-09 21:36:04+00:00,daneil89945943,@HBOMaxAnimation @cartoonnetwork @hbomax The jetsons or yogi bear
2168,2021-11-09 21:35:51+00:00,MariaYa95351033,@_yogi_Bear_61 I just got up from a nap 😊
2169,2021-11-09 21:33:47+00:00,coracoid_one,@asemota Pray make you nor jam YOGI😂
2170,2021-11-09 21:33:36+00:00,Jollywise1,@_yogi_Bear_61 I just finished a cup of coffee that I know I’m going to regret later when I try to go to sleep ☕️🥱
2171,2021-11-09 21:33:22+00:00,sanjuthakursan5,@YogiDevnath2 @myogiadityanath @myogioffice RETWEET MAXIMUM IF YOU SUPPORT YOGI JI  #विकास_पथ_पर_यूपी 🚩
2172,2021-11-09 21:32:48+00:00,FerdyNu56841663,"@idcryp_to @hodlnautdotcom With the resources that #Hodlnaut has, how can crypto interest accounts be profitable for users,? And what are the functions of this crypto interest account?
@yuga 
@Yogi 
@yeti"
2173,2021-11-09 21:32:27+00:00,EG_Vet,"@Cathrinmachin Autobiography of a yogi, hands down!"
2174,2021-11-09 21:32:22+00:00,Chewy,"@Lori_Whitbey Lori, we are very sorry to hear about Yogi passing away. Please know that your Chewy family is here for you during this difficult time."
2175,2021-11-09 21:32:13+00:00,FerdyNu56841663,"@idcryp_to @hodlnautdotcom In Hodlnaut, users can deposit their crypto and earn 12.73% interest, why no lockout or withdrawal limits,? Can you explain in detail about this APY, sir?
@yuga 
@Yogi 
@yeti"
2176,2021-11-09 21:32:13+00:00,TopCatLover394,@MyLifewithLee Huck and Yogi
2177,2021-11-09 21:31:02+00:00,LucindaG,"@_yogi_Bear_61 More like exhausted for me.
Ugh. I am not a time change fan."
2178,2021-11-09 21:30:01+00:00,HBOMaxAnimation,"All streaming on @HBOMax; 

Ed, Edd, N' Eddy 
Animaniacs (non-US) 
The Flintstones 
The Jetsons 
Tom &amp; Jerry 
The Yogi Bear Show 
Courage the Cowardly Dog 
Looney Tunes 
Dexter's Laboratory 
Scooby-Do 
+ so much more 

#AnimationOnMax"
2179,2021-11-09 21:29:35+00:00,BrendaFurqueron,@_yogi_Bear_61 Tell me about it 🤣
2180,2021-11-09 21:28:53+00:00,Call_Me_Yogi,@BigE_20 Nah i know people put all the roaches in a swisher and flame that bitch up
2181,2021-11-09 21:26:20+00:00,BradTho46956967,"@Raleigh_Yogi @Super70sSports lol, that never crossed my mind as a child. As an adult, I don’t want to know."
2182,2021-11-09 21:26:03+00:00,aacasebot,"The victim is Adam Mada
The murderer is Cody Hackins
 The defendant is Deid Mann
The witness is Yanni Yogi
The defense attorney and co-counsel are Pees'lubn Andistan'dhin and Inga Karkhuul Khura'in
The prosecutor is Lah'kee
The judge is Colias Palaeno"
2183,2021-11-09 21:25:49+00:00,BoardDan,Favourite quote so far from Yogi Berra 😂 https://t.co/wrySHAsuZJ
2184,2021-11-09 21:25:21+00:00,_yogi_Bear_61,@clumsybee2 They grow up way to fast
2185,2021-11-09 21:24:57+00:00,BradTho46956967,"@Raleigh_Yogi @Super70sSports Mr. Dressup was a Canadian show from the seventies. 
If I remember correctly, Casey and Finnegan were the puppets. Casey the boy and the dog was Finnegan."
2186,2021-11-09 21:24:47+00:00,_yogi_Bear_61,@kimbodep Guarding the BBQ 😀
2187,2021-11-09 21:23:13+00:00,christellar,it's yogi tuesday for me! https://t.co/wZJKqOWFct
2188,2021-11-09 21:22:43+00:00,BreakinBadass,Genius! Looks like Adityanath might have his work cut out this election. https://t.co/AuRtmPMBAL
2189,2021-11-09 21:22:36+00:00,yogi_kong,"$DCGO the best available low float deSPAC waiting for you buy the dip.

$KPLT $UPST $COIN $AGC $SEAH $IONQ"
2190,2021-11-09 21:22:08+00:00,_yogi_Bear_61,@lyn11somMCGA Awe poor puppy
2191,2021-11-09 21:21:24+00:00,_yogi_Bear_61,@SlammaJamma1366 5 min rule applies here 🤷‍♂️
2192,2021-11-09 21:20:07+00:00,Call_Me_Yogi,@BigE_20 Man Atleast take the weed out and roll it up in something else
2193,2021-11-09 21:18:37+00:00,Bingo19688817,"Global warming my ass. Check out this information n4 it is gone, and ‘follow the science’. Yes, I know, it is difficult to make predictions especially about the future - Yogi Bera

https://t.co/Sx4NwH7nJu"
2194,2021-11-09 21:18:27+00:00,BigMal84,"@RobMaco69 @Pagiefied @andrewstarr1000 No Yogi, if he threw the ball like a wanker then that just makes him a wanker. Anyway, I’ll let it go this time lads.. I remember when I watched my first game of cricket! But I will warn yas, if you don’t like seeing that then turn off now cos every bowler does it, every match."
2195,2021-11-09 21:17:23+00:00,davonct,Love drinking yogi tea ☕️
2196,2021-11-09 21:17:22+00:00,military_fit,"What an absolute hero! Military Fitness Training Yogi the Newfoundland truly is a dog that gives and gives and gives. Award winner  our wee boy Yogi the winner of Hero Dog category at the 2020 Canine Critics' Awards. 

#waterrescue…https://t.co/fgjdCNJZhg https://t.co/66JLryvh6S"
2197,2021-11-09 21:16:48+00:00,Lori_Whitbey,Thanks @Chewy for remembering sweet Yogi and giving your employees the power to make a difference in the lives of your customers. #thankful https://t.co/N8bdQXtIeN
2198,2021-11-09 21:15:50+00:00,etherealdeen,"need a yogi friend who can get on ft w me regularly 
I'll channel Reiki for us and u can show me some yoga positions n we can just be intimate spiritual friends 🥺"
2199,2021-11-09 21:15:14+00:00,facet9949,"I am a Hindu, and I have pride in that.

Yogi Adityanath https://t.co/emvpqfttWU"
2200,2021-11-09 21:14:23+00:00,EveryGyalMan,Yogi a move brimey😅 https://t.co/DOxhB8BBos
2201,2021-11-09 21:13:28+00:00,Frankie42062791,@SkeeterRecruits @SachseStangs @DemarcusHarri01 @CoachEShon @Yogi_CoachG @Farris_Coach @CoachVGreen40 @CoachChadRoark @MesquiteHS @AbramJoseph5 @CoachKBaker41 @ZachIsGreat_ Let go skeeters class of 99
2202,2021-11-09 21:12:28+00:00,WilliamBuschman,@swandane Say gidday to yogi and boo boo for us champ 😁😁
2203,2021-11-09 21:12:18+00:00,fuzzybritches,@JuanchoS @Kschwenky @coolhandluka_ @Yogi_Bari @HamHock42 @CalmSporting @inthefade Unbelievable. I am widely known as a good boy with good posts
2204,2021-11-09 21:12:16+00:00,SumirUpian,Well done Yogi ji. 👍👍 https://t.co/6Fxium5uaR
2205,2021-11-09 21:11:22+00:00,HumQadamTV,if-taliban-moves-towards-india-air-strike-ready-yogi-adityanath https://t.co/9pck6WsuZ5
2206,2021-11-09 21:11:10+00:00,WireAsian,if-taliban-moves-towards-india-air-strike-ready-yogi-adityanath https://t.co/harxFB4QBB
2207,2021-11-09 21:11:04+00:00,RobertBradleyJ2,@_yogi_Bear_61 Just woke up from a power snooze 🤣🤣🤣🤣
2208,2021-11-09 21:10:34+00:00,yogi_kong,$KPLT Please gimme 8$ AH
2209,2021-11-09 21:10:04+00:00,Felim_Doyle,@AnthonyDeVito A nickel ain't worth a dime anymore. -- Yogi Berra
2210,2021-11-09 21:08:46+00:00,nickt1954,"@lindsayberra @IJasonAlexander https://t.co/0BvQxPe37t
Jason did you enjoy your commercial with Yogi Berra?"
2211,2021-11-09 21:07:47+00:00,Crypto__Yogi,@pho______ Bliss
2212,2021-11-09 21:06:02+00:00,FaithCompassion,@_yogi_Bear_61 Noious planet🗣everywhere😫😫😫😂😂😂😂😂😂😂😂
2213,2021-11-09 21:03:54+00:00,JuanchoS,"@Kschwenky @coolhandluka_ @Yogi_Bari @HamHock42 @CalmSporting @inthefade @fuzzybritches He has offered me lodging should I visit, but his mentioning I had to sleep in a bathtub full of ice was a little sus imho."
2214,2021-11-09 21:03:10+00:00,DumfordDavid,"@_yogi_Bear_61 And...
Looking for the early bird specials!"
2215,2021-11-09 21:02:27+00:00,c_r_y__o_u_t,@_yogi_Bear_61 I hear that.
2216,2021-11-09 21:00:51+00:00,Kschwenky,@JuanchoS @coolhandluka_ @Yogi_Bari @HamHock42 @CalmSporting @inthefade @fuzzybritches Hahah I kid. He’s super(except for the rangers part)
2217,2021-11-09 21:00:09+00:00,OCN_DC,"This ain't Yogi Bear ... 🐻
WATCH 👉  https://t.co/5StdFkDBRH

#bear #bearattack #OCN #parkranger https://t.co/r9UDhOzqF9"
2218,2021-11-09 21:00:00+00:00,TSMUniversity,"Our Q&amp;A Series continues tomorrow at 5 PM PST with special guest Kasumi "" @sumichu "" Yogi!

Catch the show live at https://t.co/1qPA3KKGnP

Have a question for Kasumi? Ask at https://t.co/706Im8EvDk to have your question answered on the show! https://t.co/FYjTBchEz3"
2219,2021-11-09 20:59:13+00:00,Leonssplivin,@_yogi_Bear_61 15-20min power nap 👍
